StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/18 10:31:21.105532,1.022570,tcp,91.86.66.129,1131,   ->,147.32.84.118,6881,S_RA,0,0,6,378,198,flow=Background-TCP-Attempt
2011/08/18 10:31:21.137815,0.000780,udp,80.152.170.173,60305,  <->,147.32.84.229,13363,CON,0,0,2,543,77,flow=Background-UDP-Established
2011/08/18 10:31:21.138618,0.008142,udp,147.32.84.59,58323,  <->,147.32.80.9,53,CON,0,0,2,294,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.147763,0.025234,udp,147.32.84.59,61594,  <->,147.32.80.9,53,CON,0,0,2,495,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.152389,0.000407,udp,147.32.86.20,59019,  <->,147.32.80.9,53,CON,0,0,2,314,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.153033,0.134548,tcp,147.32.86.20,4050,   ->,87.98.230.229,80,FSPA_FSPA,0,0,33,23964,913,flow=Background-TCP-Established
2011/08/18 10:31:21.153972,0.000306,udp,147.32.86.223,49268,  <->,147.32.80.9,53,CON,0,0,2,445,89,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.156347,115.690117,tcp,147.32.86.223,39297,   ->,209.85.149.113,80,FSPA_FSPA,0,0,20,10285,3399,flow=Background-TCP-Established
2011/08/18 10:31:21.173599,0.000222,udp,147.32.84.59,60024,  <->,147.32.80.9,53,CON,0,0,2,270,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.174186,0.184178,udp,147.32.84.59,57937,  <->,147.32.80.9,53,CON,0,0,2,254,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.174738,0.025861,udp,147.32.84.59,63850,  <->,147.32.80.9,53,CON,0,0,2,343,71,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.178428,3399.629639,udp,147.32.84.229,13363,  <->,188.244.40.33,5057,CON,0,0,12,1517,1066,flow=Background-UDP-Established
2011/08/18 10:31:21.184598,0.003076,tcp,147.32.86.111,1920,   ->,77.75.72.76,80,FSRPA_FSPA,0,0,11,1403,919,flow=Background-TCP-Established
2011/08/18 10:31:21.188594,0.000064,udp,69.11.74.5,25336,   ->,147.32.84.59,18854,INT,0,,1,140,140,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:31:21.188658,0.000000,icmp,147.32.84.59,0x0303,   ->,69.11.74.5,0xa649,URP,0,,1,168,168,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:31:21.201067,0.019854,udp,147.32.84.59,49673,  <->,147.32.80.9,53,CON,0,0,2,226,71,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.203374,0.000749,udp,70.139.217.10,31750,  <->,147.32.84.229,13363,CON,0,0,2,577,77,flow=Background-UDP-Established
2011/08/18 10:31:21.214940,0.000748,udp,184.145.90.115,58480,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/18 10:31:21.221842,0.000504,udp,147.32.84.59,64934,  <->,147.32.80.9,53,CON,0,0,2,260,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.222839,0.000275,udp,147.32.84.59,60945,  <->,147.32.80.9,53,CON,0,0,2,221,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.223978,0.474032,udp,147.32.84.59,59223,  <->,147.32.80.9,53,CON,0,0,2,315,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.246743,0.008961,tcp,147.32.86.111,1921,   ->,77.78.99.21,80,FSRPA_FSPA,0,0,9,2411,1515,flow=Background-TCP-Established
2011/08/18 10:31:21.248252,0.000286,udp,147.32.84.59,54978,  <->,147.32.80.9,53,CON,0,0,2,282,91,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.249411,0.002175,udp,147.32.84.59,64350,  <->,147.32.80.9,53,CON,0,0,2,425,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.252174,0.001686,udp,147.32.84.59,49492,  <->,147.32.80.9,53,CON,0,0,2,273,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.254759,0.000396,udp,147.32.84.59,52604,  <->,147.32.80.9,53,CON,0,0,2,465,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.255698,0.000259,udp,147.32.84.59,58472,  <->,147.32.80.9,53,CON,0,0,2,212,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.256867,0.000332,udp,147.32.84.59,59108,  <->,147.32.80.9,53,CON,0,0,2,400,74,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.257730,0.000235,udp,147.32.84.59,62286,  <->,147.32.80.9,53,CON,0,0,2,218,74,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.258909,0.115742,udp,147.32.84.59,63579,  <->,147.32.80.9,53,CON,0,0,2,362,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.275297,3017.224121,udp,24.159.176.13,4238,  <->,147.32.84.229,13363,CON,0,0,4,274,154,flow=Background-UDP-Established
2011/08/18 10:31:21.275602,0.008615,udp,147.32.86.176,25586,  <->,147.32.1.20,53,CON,0,0,2,308,77,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.278055,48.894100,tcp,194.108.204.22,47700,   ->,147.32.84.138,8080,FSPA_FSPA,0,0,25,7674,4935,flow=Background-TCP-Established
2011/08/18 10:31:21.289644,3344.797852,udp,76.124.234.81,9537,  <->,147.32.84.229,13363,CON,0,0,6,404,224,flow=Background-UDP-Established
2011/08/18 10:31:21.302928,0.000700,udp,24.37.151.6,59535,  <->,147.32.84.229,13363,CON,0,0,2,239,177,flow=Background-UDP-Established
2011/08/18 10:31:21.355568,2483.972168,udp,82.151.43.41,42102,  <->,147.32.84.229,13363,CON,0,0,4,301,165,flow=Background-UDP-Established
2011/08/18 10:31:21.358882,0.150761,udp,147.32.84.59,54994,  <->,147.32.80.9,53,CON,0,0,2,200,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.375164,0.009775,udp,147.32.84.59,53306,  <->,147.32.80.9,53,CON,0,0,2,228,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.385842,0.049964,udp,147.32.84.59,57539,  <->,147.32.80.9,53,CON,0,0,2,219,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.436286,0.033624,udp,147.32.84.59,61398,  <->,147.32.80.9,53,CON,0,0,2,224,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.468235,2.041432,udp,202.171.154.42,51632,  <->,147.32.84.229,13363,CON,0,0,4,272,152,flow=Background-UDP-Established
2011/08/18 10:31:21.470875,0.156219,udp,147.32.84.59,59448,  <->,147.32.80.9,53,CON,0,0,2,302,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.500743,0.000253,udp,147.32.84.138,46372,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.500823,0.000230,udp,147.32.84.138,60000,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.507016,3511.439697,udp,114.35.204.119,13249,  <->,147.32.84.229,13363,CON,0,0,6,872,196,flow=Background-UDP-Established
2011/08/18 10:31:21.508306,0.000302,udp,147.32.84.138,48876,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.508383,0.000279,udp,147.32.84.138,52796,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.510615,0.068998,udp,147.32.84.59,57479,  <->,147.32.80.9,53,CON,0,0,2,276,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.515803,0.000342,udp,147.32.84.138,40831,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.515810,0.000339,udp,147.32.84.138,54960,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.521617,0.000286,udp,147.32.84.138,32775,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.521624,0.000344,udp,147.32.84.138,38110,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.524013,1213.361084,udp,111.243.3.210,18790,  <->,147.32.84.229,13363,CON,0,0,4,494,370,flow=Background-UDP-Established
2011/08/18 10:31:21.526567,0.000237,udp,147.32.84.138,55301,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.526572,0.000383,udp,147.32.84.138,53990,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.531304,0.000332,udp,147.32.84.138,51174,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.531358,0.000282,udp,147.32.84.138,34174,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.559751,3495.229736,udp,114.153.242.204,43634,  <->,147.32.84.229,13363,CON,0,0,4,274,154,flow=Background-UDP-Established
2011/08/18 10:31:21.580231,0.022765,udp,147.32.84.59,64893,  <->,147.32.80.9,53,CON,0,0,2,253,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.603803,0.036230,udp,147.32.84.59,60451,  <->,147.32.80.9,53,CON,0,0,2,438,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.627710,0.000234,udp,147.32.84.59,54226,  <->,147.32.80.9,53,CON,0,0,2,199,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.628741,0.060053,udp,147.32.84.59,57643,  <->,147.32.80.9,53,CON,0,0,2,376,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.640561,0.001771,udp,147.32.84.59,64855,  <->,147.32.80.9,53,CON,0,0,2,270,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.643255,0.000332,udp,147.32.84.59,60094,  <->,147.32.80.9,53,CON,0,0,2,380,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.644078,0.000488,udp,147.32.84.59,59936,  <->,147.32.80.9,53,CON,0,0,2,223,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.645350,0.010469,udp,147.32.84.59,53325,  <->,147.32.80.9,53,CON,0,0,2,480,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.656316,0.009875,udp,147.32.84.59,51620,  <->,147.32.80.9,53,CON,0,0,2,255,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.667056,0.001985,udp,147.32.84.59,51800,  <->,147.32.80.9,53,CON,0,0,2,424,74,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.669661,0.002370,udp,147.32.84.59,50943,  <->,147.32.80.9,53,CON,0,0,2,272,74,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.672928,0.000404,udp,147.32.84.59,63171,  <->,147.32.80.9,53,CON,0,0,2,377,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.673878,0.000259,udp,147.32.84.59,54827,  <->,147.32.80.9,53,CON,0,0,2,227,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.675079,0.023380,udp,147.32.84.59,61446,  <->,147.32.80.9,53,CON,0,0,2,354,73,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.689333,0.009490,udp,147.32.84.59,57533,  <->,147.32.80.9,53,CON,0,0,2,259,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.698554,0.205013,udp,147.32.84.59,57001,  <->,147.32.80.9,53,CON,0,0,2,201,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.699063,0.106237,udp,147.32.84.59,63142,  <->,147.32.80.9,53,CON,0,0,4,369,219,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.699702,1166.684326,tcp,67.21.25.182,55466,   ->,147.32.84.229,80,SRPA_SPA,0,0,566,62776,44768,flow=Background-TCP-Established
2011/08/18 10:31:21.699853,0.000287,udp,147.32.84.59,55945,  <->,147.32.80.9,53,CON,0,0,2,236,68,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.700650,0.000151,udp,147.32.84.59,55122,  <->,147.32.80.9,53,CON,0,0,2,183,68,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.716985,1.282241,tcp,78.98.233.252,34686,   ->,147.32.84.118,6881,S_RA,0,0,6,374,194,flow=Background-TCP-Attempt
2011/08/18 10:31:21.731624,0.328060,tcp,147.32.84.59,56479,   ->,76.13.114.90,80,FSPA_FSPA,0,0,9,1533,699,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:31:21.768843,3591.077148,udp,221.191.204.60,22065,  <->,147.32.84.229,13363,CON,0,0,10,1067,319,flow=Background-UDP-Established
2011/08/18 10:31:21.797897,2425.130127,udp,173.31.159.210,21212,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:31:21.811267,3051.640381,udp,218.218.120.196,29915,  <->,147.32.84.229,13363,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:31:21.828320,0.000584,udp,213.91.131.68,48164,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/18 10:31:21.965107,0.000262,udp,147.32.86.20,58927,  <->,147.32.80.9,53,CON,0,0,2,261,84,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:21.965636,0.205992,tcp,147.32.86.20,4051,   ->,188.138.84.239,80,FSPA_FSPA,0,0,39,30179,1029,flow=Background-TCP-Established
2011/08/18 10:31:21.974930,0.000708,udp,58.178.147.180,7790,  <->,147.32.84.229,13363,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/18 10:31:21.983704,0.000495,icmp,147.32.86.96,,  <-,147.32.87.38,0x4b31,RED,,0,2,196,0,flow=Background
2011/08/18 10:31:22.021282,1.201717,udp,212.166.128.127,12085,  <->,147.32.84.229,13363,CON,0,0,4,1033,913,flow=Background-UDP-Established
2011/08/18 10:31:22.069748,3054.893066,udp,82.55.224.139,4905,  <->,147.32.84.229,13363,CON,0,0,12,1464,1092,flow=Background-UDP-Established
2011/08/18 10:31:22.070409,0.000158,udp,94.180.13.81,1889,   ->,147.32.84.59,63550,INT,0,,1,145,145,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:31:22.070567,0.000000,icmp,147.32.84.59,0x0303,   ->,94.180.13.81,0x3ef8,URP,0,,1,173,173,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:31:22.078177,0.000573,udp,212.98.226.115,1172,  <->,147.32.84.229,13363,CON,0,0,2,157,90,flow=Background-UDP-Established
2011/08/18 10:31:22.103372,0.000267,tcp,46.202.217.68,4780,   ->,147.32.84.118,6881,S_RA,0,0,2,126,66,flow=Background-TCP-Attempt
2011/08/18 10:31:22.146663,0.000000,udp,147.32.84.105,33584,   ->,192.168.88.166,53881,INT,0,,1,361,361,flow=Background-UDP-Attempt
2011/08/18 10:31:22.150414,0.003599,udp,95.85.144.113,14468,  <->,147.32.84.229,13363,CON,0,0,4,2984,60,flow=Background-UDP-Established
2011/08/18 10:31:22.154653,9.068893,tcp,91.124.183.87,1060,   ->,147.32.84.229,13363,S_SA,0,0,8,492,186,flow=Background-TCP-Established
2011/08/18 10:31:22.201926,0.000721,udp,89.215.183.164,22209,  <->,147.32.84.229,13363,CON,0,0,2,241,179,flow=Background-UDP-Established
2011/08/18 10:31:22.256106,2549.989746,udp,147.32.84.229,13363,  <->,85.216.62.102,31857,CON,0,0,8,5961,120,flow=Background-UDP-Established
2011/08/18 10:31:22.299373,0.000366,udp,147.32.85.25,47250,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.299829,0.000351,udp,147.32.85.25,57884,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.320192,0.000174,udp,147.32.85.25,50716,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.320504,0.000159,udp,147.32.85.25,58845,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.323581,0.000207,udp,147.32.85.25,38740,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.323939,0.000216,udp,147.32.85.25,44944,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.338284,2011.704224,udp,222.95.193.6,35017,  <->,147.32.84.229,13363,CON,0,0,4,266,146,flow=Background-UDP-Established
2011/08/18 10:31:22.349177,0.000106,udp,147.32.85.25,47396,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.349488,0.000179,udp,147.32.85.25,40621,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.352224,0.000170,udp,147.32.85.25,39897,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.352580,0.000182,udp,147.32.85.25,36403,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.352871,0.023363,tcp,147.32.86.181,1809,   ->,147.32.80.13,3128,FSPA_FSPA,0,0,9,1684,1124,flow=To-Background-CVUT-Proxy
2011/08/18 10:31:22.360298,0.500068,tcp,147.32.86.223,39298,   ->,89.221.217.12,1935,SRPA_SPA,0,0,17,8056,4201,flow=Background-TCP-Established
2011/08/18 10:31:22.374310,0.000322,udp,147.32.85.25,35577,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.374651,0.000279,udp,147.32.85.25,58240,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.418390,0.000767,udp,88.248.252.212,13898,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/18 10:31:22.419917,0.000384,udp,147.32.84.138,34121,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.419931,0.000384,udp,147.32.84.138,42659,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.427674,0.000262,udp,147.32.84.138,52093,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.427687,0.000263,udp,147.32.84.138,54976,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.429613,0.003911,udp,77.239.200.210,22977,  <->,147.32.84.229,13363,CON,0,0,4,2984,60,flow=Background-UDP-Established
2011/08/18 10:31:22.435774,0.000203,udp,147.32.84.138,38218,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.435832,0.000378,udp,147.32.84.138,40652,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.436960,0.000315,udp,147.32.84.59,50126,  <->,147.32.80.9,53,CON,0,0,2,296,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.437764,0.000204,udp,147.32.84.59,51811,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.440658,0.000182,udp,147.32.84.138,38333,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.440713,0.000245,udp,147.32.84.138,49200,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.445643,0.000254,udp,147.32.84.138,55742,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.445664,0.000247,udp,147.32.84.138,45990,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.450406,0.000303,udp,147.32.84.138,39211,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.450414,0.000363,udp,147.32.84.138,59903,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.457955,3027.839600,udp,147.32.84.229,13363,  <->,131.155.192.160,49003,CON,0,0,6,511,303,flow=Background-UDP-Established
2011/08/18 10:31:22.479637,0.000525,udp,94.139.67.154,15008,  <->,147.32.84.229,13363,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/18 10:31:22.509660,3007.453125,udp,116.20.118.156,6347,  <->,147.32.84.229,13363,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:31:22.559339,1179.647949,udp,213.100.135.118,35954,  <->,147.32.84.229,13363,CON,0,0,4,290,170,flow=Background-UDP-Established
2011/08/18 10:31:22.670208,0.001937,udp,76.91.217.253,12464,  <->,147.32.84.229,13363,CON,0,0,2,529,469,flow=Background-UDP-Established
2011/08/18 10:31:22.688930,0.000750,udp,211.120.173.112,16149,  <->,147.32.84.229,13363,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/18 10:31:22.692189,3.577114,udp,80.229.149.248,54045,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:31:22.744210,0.000271,udp,147.32.84.59,51630,  <->,147.32.80.9,53,CON,0,0,2,259,71,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.744467,0.000275,udp,147.32.84.59,60441,  <->,147.32.80.9,53,CON,0,0,2,320,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.744486,0.000334,udp,147.32.84.59,18873,  <->,147.32.80.9,53,CON,0,0,2,294,78,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.744976,0.000175,udp,147.32.84.59,50047,  <->,147.32.80.9,53,CON,0,0,2,199,71,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.745445,0.000219,udp,147.32.84.59,58761,  <->,147.32.80.9,53,CON,0,0,2,206,78,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.745452,0.000277,udp,147.32.84.59,54074,  <->,147.32.80.9,53,CON,0,0,2,232,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.746336,0.000276,udp,147.32.84.59,53861,  <->,147.32.80.9,53,CON,0,0,2,297,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.747070,0.000199,udp,147.32.84.59,59632,  <->,147.32.80.9,53,CON,0,0,2,207,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.752754,0.001121,udp,84.198.16.189,58720,  <->,147.32.84.229,13363,CON,0,0,3,1590,184,flow=Background-UDP-Established
2011/08/18 10:31:22.763861,1291.888672,udp,70.161.106.110,3028,  <->,147.32.84.229,13363,CON,0,0,4,383,243,flow=Background-UDP-Established
2011/08/18 10:31:22.797802,0.000201,udp,147.32.84.138,58967,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.797881,0.000299,udp,147.32.84.138,32950,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.805411,0.000270,udp,147.32.84.138,38177,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.805461,0.000227,udp,147.32.84.138,33751,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.813602,0.000130,udp,147.32.84.138,51044,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.813611,0.000305,udp,147.32.84.138,36837,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.819187,0.000162,udp,147.32.84.138,53274,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.819194,0.000208,udp,147.32.84.138,50450,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.824089,0.000260,udp,147.32.84.138,54097,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.824096,0.000302,udp,147.32.84.138,52588,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.829021,0.000257,udp,147.32.84.138,56606,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.829035,0.000257,udp,147.32.84.138,33069,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.833940,0.000218,udp,147.32.84.138,49402,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.833954,0.000217,udp,147.32.84.138,39329,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:31:22.837932,616.278442,udp,194.228.143.168,57332,  <->,147.32.84.229,13363,CON,0,0,10,1296,899,flow=Background-UDP-Established
2011/08/18 10:31:22.839288,0.000575,rtcp,217.118.90.182,21947,  <->,147.32.84.229,13363,CON,0,0,2,250,188,flow=Background-UDP-Established
2011/08/18 10:31:22.869132,0.016806,tcp,147.32.86.111,1922,   ->,77.75.77.21,80,SRPA_FSPA,0,0,11,3582,850,flow=Background-TCP-Established
2011/08/18 10:31:22.869372,0.016234,tcp,147.32.86.111,1923,   ->,77.75.77.21,80,SRPA_FSPA,0,0,10,3503,790,flow=Background-TCP-Established
2011/08/18 10:31:22.903711,0.000938,udp,91.77.137.98,11228,  <->,147.32.84.229,13363,CON,0,0,2,236,174,flow=Background-UDP-Established
